,Target
92763,1
92764,0
92766,1
92767,0
92768,1
92770,1
92774,1
92775,1
92777,1
92779,1
92780,1
92781,1
92782,0
92783,1
92784,1
92786,1
92787,1
92789,1
92790,1
92792,1
92793,1
92794,0
92797,1
92798,1
92800,0
92802,0
92803,1
92805,0
92809,1
92810,0
92811,1
92812,0
92814,1
92815,1
92816,0
92817,0
92818,1
92819,1
92821,1
92822,0
92824,0
92826,0
92827,1
92829,0
92830,1
92832,1
92833,0
92834,1
92835,0
92836,1
92839,0
92841,0
92844,1
92845,1
92846,1
92847,0
92848,0
92849,1
92850,0
92851,0
92852,1
92854,1
92860,1
92862,1
92863,0
92864,0
92865,0
92866,0
92867,0
92868,0
92873,0
92876,0
92877,1
92878,1
92880,1
92881,0
92882,1
92883,1
92884,1
92885,1
92887,1
92888,0
92889,1
92891,0
92892,0
92895,1
92897,1
92898,1
92899,0
92900,1
92901,0
92904,1
92905,1
92906,1
92907,1
92908,1
92913,1
92915,1
92917,1
92919,1
92921,0
92923,0
92924,1
92927,1
92928,1
92929,0
92930,1
92932,0
92933,0
92934,1
92936,1
92937,0
92938,1
92939,1
92940,0
92942,1
92944,1
92948,0
92951,1
92952,1
92953,0
92954,0
92957,1
92958,1
92960,0
92961,0
92962,1
92963,1
92964,0
92967,1
92968,1
92969,1
92971,0
92972,1
92974,0
92975,0
92976,1
92979,1
92981,1
92982,0
92985,0
92986,0
92987,0
92988,1
92989,1
92990,0
92992,1
92993,1
92994,1
92995,0
92999,0
93000,1
93001,0
93003,1
93004,0
93006,1
93011,0
93012,1
93013,1
93015,1
93017,0
93018,1
93020,0
93022,0
93023,0
93028,0
93031,1
93032,1
93034,1
93035,0
93036,0
93037,1
93038,1
93039,1
93046,1
93049,0
93050,0
93051,1
93052,1
93053,1
93054,0
93057,0
93059,1
93062,0
93063,1
93064,1
93065,0
93068,1
93070,0
93071,0
93074,1
93075,0
93076,1
93077,1
93078,1
93079,1
93080,1
93084,1
93085,0
93086,1
93089,0
93090,0
93091,1
93093,0
93094,0
93097,1
93099,0
93101,1
93103,0
93104,0
93107,1
93109,1
93115,1
93120,0
93123,1
93124,0
93125,1
93126,1
93127,1
93128,0
93130,0
93131,0
93134,1
93136,1
93137,1
93140,1
93141,0
93143,1
93144,0
93145,1
93146,0
93149,1
93150,1
93151,0
93154,1
93155,1
93156,1
93158,1
93160,1
93163,0
93168,1
93171,0
93172,1
93173,1
93174,0
93177,1
93178,1
93179,0
93181,1
93182,1
93184,1
93185,0
93186,0
93189,0
93190,0
93191,1
93194,0
93195,1
93196,1
93197,0
93198,1
93201,0
93202,0
93204,1
93207,0
93208,0
93210,0
93211,0
93213,0
93214,1
93216,0
93218,1
93220,1
93223,1
93224,1
93225,1
93226,1
93227,0
93228,1
93229,0
93232,1
93233,0
93236,1
93238,1
93240,1
93241,0
93244,1
93245,1
93246,0
93248,1
93249,1
93250,0
93256,0
93257,1
93259,0
93260,1
93264,0
93265,0
93266,1
93268,1
93270,0
93271,1
93272,0
93275,1
93277,0
93279,0
93280,1
93281,1
93284,1
93285,1
93289,1
93291,1
93292,1
93294,0
93297,1
93298,0
93299,1
93300,1
93301,1
93302,0
93304,1
93305,1
93306,1
93307,1
93308,0
93309,0
93311,0
93314,0
93316,1
93320,1
93321,0
93323,1
93325,1
93326,0
93327,1
93331,0
93333,1
93335,0
93337,0
93338,0
93341,1
93344,1
93346,1
93347,1
93350,1
93351,1
93354,1
93355,1
93356,1
93360,1
93362,1
93364,0
93365,0
93366,0
93368,1
93370,0
93371,1
93372,0
93376,1
93379,0
93380,1
93381,1
93382,1
93383,1
93385,1
93386,0
93391,1
93394,0
93395,0
93397,1
93398,0
93399,1
93401,0
93404,0
93407,0
93408,1
93414,1
93416,0
93417,1
93418,0
93419,0
93422,1
93423,0
93424,1
93426,0
93430,0
93431,0
93432,1
93433,1
93436,0
93437,0
93438,1
93441,0
93442,0
93444,0
93446,0
93447,0
93448,1
93451,1
93453,0
93456,0
93458,1
93459,1
93460,1
93463,1
93466,0
93467,0
93470,0
93472,0
93473,1
93474,0
93480,1
93481,1
93484,1
93485,1
93488,1
93489,1
93493,1
93495,1
93497,0
93500,1
93501,0
93503,1
93504,1
93507,0
93509,1
93513,1
93515,0
93517,1
93518,1
93519,1
93524,1
93525,1
93527,1
93528,1
93532,1
93533,0
93536,1
93538,0
93541,1
93542,0
93543,0
93547,1
93549,1
93550,1
93551,0
93552,1
93553,0
93554,1
93555,0
93556,1
93557,1
93558,1
93559,0
93562,1
93563,1
93564,0
93569,1
93570,1
93574,0
93578,0
93580,1
93581,1
93582,0
93584,1
93588,1
93589,1
93590,1
93592,0
93596,1
93605,0
93606,1
93607,1
93608,0
93609,1
93613,1
93614,0
93615,0
93618,0
93619,1
93620,0
93621,1
93622,1
93623,0
93624,1
93625,0
93626,1
93629,0
93631,0
93632,1
93638,0
93639,1
93643,1
93644,0
93645,1
93648,1
93649,0
93650,1
93651,0
93654,1
93655,1
93660,1
93661,1
93665,0
93666,1
93667,1
93669,1
93671,0
93672,0
93673,0
93674,0
93677,0
93679,1
93680,1
93683,1
93684,0
93685,1
93686,1
93687,0
93688,1
93689,1
93690,1
93691,0
93692,1
93693,0
93695,0
93699,0
93700,1
93701,0
93702,0
93703,0
93704,0
93705,1
93707,1
93710,1
93711,1
93712,0
93713,1
93715,1
93716,0
93720,1
93723,1
93724,0
93728,0
93729,1
93730,0
93731,1
93732,1
93733,0
93735,0
93736,0
93738,0
93741,1
93742,1
93743,0
93744,1
93746,1
93747,1
93748,1
93754,1
93756,1
93758,0
93760,1
93762,1
93763,0
93764,1
93766,1
93767,0
93768,1
93769,0
93770,1
93771,1
93772,0
93774,0
93776,1
93778,1
93781,0
93782,1
93783,1
93785,1
93787,1
93790,1
93791,1
93792,0
93793,1
93794,0
93795,1
93797,1
93798,0
93799,1
93800,0
93801,1
93806,1
93807,0
93808,0
93809,1
93810,1
93811,0
93812,0
93816,1
93818,1
93819,0
93822,0
93824,0
93825,0
93826,1
93827,0
93829,1
93832,0
93834,0
93835,1
93836,1
93838,1
93839,0
93841,0
93842,1
93843,1
93844,0
93846,1
93847,1
93850,1
93851,1
93853,0
93854,1
93860,1
93861,1
93863,0
93869,0
93870,0
93872,1
93875,0
93876,1
93878,1
93879,1
93880,1
93883,1
93886,0
93888,1
93891,0
93896,0
93899,1
93908,0
93909,1
93913,1
93915,0
93916,1
93917,0
93918,0
93919,0
93920,0
93922,0
93923,1
93925,0
93926,1
93929,1
93931,1
93932,1
93933,1
93934,0
93935,1
93936,0
93937,1
93939,0
93941,1
93942,1
93943,1
93944,1
93945,1
93946,0
93947,0
93948,1
93949,1
93950,1
93951,0
93952,1
93956,0
93959,1
93961,0
93963,1
93964,1
93965,0
93969,0
93970,1
93972,1
93973,0
93974,1
93975,0
93976,1
93978,0
93980,0
93981,1
93982,1
93984,0
93989,1
93990,0
93991,1
93992,0
93994,1
93996,1
93997,1
93998,1
93999,0
94000,1
94001,1
94002,1
94003,1
94004,0
94005,1
94006,1
94007,1
94011,1
94013,0
94014,0
94015,0
94020,1
94021,0
94022,1
94025,1
94026,1
94028,1
94029,1
94030,1
94032,1
94033,1
94036,1
94037,1
94038,0
94040,0
94042,1
94046,0
94047,0
94053,1
94054,1
94055,1
94056,0
94057,1
94058,1
94061,1
94066,1
94068,1
94069,1
94071,0
94072,1
94073,1
94074,0
94078,0
94079,0
94080,1
94081,1
94083,0
94086,0
94087,0
94088,0
94089,0
94090,1
94091,1
94092,1
94097,0
94099,1
94100,0
94103,1
94105,1
94106,0
94110,0
94111,0
94114,1
94116,1
94117,1
94119,1
94120,1
94122,1
94123,0
94124,1
94126,1
94127,0
94128,1
94136,0
94137,0
94138,1
94143,1
94151,0
94153,1
94154,0
94155,1
94157,0
94161,1
94162,0
94165,0
94166,0
94167,1
94168,0
94169,1
94175,0
94176,1
94177,1
94178,0
94180,0
94181,0
94183,0
94184,1
94187,1
94189,1
94193,0
94194,0
94196,0
94198,1
94200,0
94201,0
94205,1
94206,0
94209,1
94212,1
94213,0
94214,1
94216,1
94217,1
94218,0
94220,1
94222,1
94224,1
94225,0
94226,0
94228,0
94229,1
94230,1
94231,1
94232,1
94234,1
94236,0
94238,0
94243,1
94245,0
94246,1
94248,1
94252,1
94253,0
94255,1
94256,1
94257,0
94258,0
94259,0
94260,1
94263,1
94264,1
94267,1
94268,0
94273,0
94274,1
94278,1
94279,1
94280,1
94285,1
94291,1
94293,0
94296,0
94297,1
94298,1
94300,0
94301,0
94303,0
94304,1
94305,1
94306,1
94308,0
94310,0
94312,1
94315,0
94316,1
94317,1
94318,0
94319,1
94320,1
94327,1
94328,0
94329,1
94330,0
94331,0
94332,1
94333,0
94334,0
94335,1
94336,1
94340,0
94341,1
94342,0
94344,1
94346,1
94347,1
94348,1
94350,1
94351,1
94352,0
94354,1
94360,0
94361,0
94362,1
94363,0
94364,1
94365,0
94366,1
94368,0
94370,1
94371,0
94372,1
94373,0
94377,0
94378,1
94379,1
94382,0
94383,0
94384,1
94385,1
94387,0
94390,0
94394,1
94397,0
94399,1
94400,1
94401,1
94402,1
94403,0
94405,1
94407,1
94408,0
94409,0
94410,1
94413,1
94416,1
94419,0
94423,1
94424,1
94425,1
94426,1
94427,1
94428,0
94431,1
94433,1
94434,0
94437,1
94438,0
94439,1
94441,1
94442,0
94443,1
94444,0
94445,0
94446,1
94447,1
94448,1
94450,1
94452,1
94453,0
94454,1
94455,1
94457,0
94458,1
94460,0
94461,1
94463,0
94464,0
94465,0
94466,1
94467,1
94468,0
94469,1
94470,1
94472,1
94474,1
94475,1
94476,0
94478,0
94481,0
94482,0
94483,0
94484,0
94485,1
94488,0
94491,0
94492,1
94493,0
94494,1
94495,0
94496,0
94497,0
94498,1
94501,1
94503,1
94504,1
94505,0
94506,0
94508,1
94509,1
94510,0
94511,1
94515,0
94516,0
94519,1
94522,0
94527,0
94528,1
94529,0
94530,1
94531,0
94537,1
94539,1
94540,1
94541,1
94545,1
94546,1
94550,1
94551,1
94553,0
94554,1
94555,1
94556,0
94557,1
94561,1
94562,0
94563,1
94565,1
94566,0
94567,1
94573,0
94574,0
94575,1
94577,1
94578,0
94581,0
94583,0
94585,1
94587,0
94588,0
94589,0
94590,1
94591,1
94593,1
94594,1
94595,0
94598,1
94599,0
94602,1
94605,1
94606,1
94609,1
94611,1
94614,0
94616,1
94617,1
94618,1
94619,1
94620,1
94623,0
94624,0
94625,1
94626,0
94629,0
94630,1
94631,1
94632,0
94633,0
94634,1
94635,0
94636,1
94637,0
94638,1
94640,1
94641,0
94643,1
94644,0
94645,1
94646,1
94648,1
94649,1
94650,0
94651,1
94654,0
94655,0
94656,1
94657,1
94658,0
94662,1
94667,0
94670,0
94671,1
94673,0
94674,1
94676,1
94678,0
94679,0
94682,1
94683,0
94684,1
94687,0
94688,1
94690,1
94692,0
94693,1
94694,1
94696,0
94700,1
94702,1
94703,1
94704,0
94706,0
94708,0
94709,1
94710,0
94712,0
94713,0
94714,0
94715,1
94718,1
94719,1
94720,0
94723,1
94725,0
94726,1
94727,0
94728,0
94729,0
94731,1
94733,0
94734,1
94735,1
94736,1
94737,1
94738,0
94740,0
94741,0
94742,0
94743,1
94744,1
94745,0
94746,0
94747,0
94749,1
94754,1
94755,1
94756,0
94757,0
94758,1
94762,1
94763,0
94764,0
94766,1
94768,0
94769,0
94770,1
94771,1
94772,0
94773,0
94774,1
94775,0
94776,1
94777,0
94778,1
94779,0
94782,0
94785,1
94787,1
94790,0
94791,0
94794,0
94795,0
94797,0
94798,1
94799,0
94800,0
94802,0
94805,1
94811,0
94813,1
94816,1
94818,1
94819,1
94823,1
94824,1
94830,0
94831,1
94832,1
94833,1
94834,0
94835,0
94837,0
94839,1
94841,0
94844,1
94846,1
94847,0
94849,1
94850,0
94852,0
94855,1
94856,0
94857,1
94858,1
94859,0
94861,0
94862,0
94863,1
94864,0
94865,0
94867,0
94868,0
94869,0
94872,0
94873,1
94874,1
94875,1
94879,1
94881,1
94882,1
94885,0
94886,1
94889,1
94890,0
94894,1
94897,1
94899,0
94900,1
94901,0
94902,0
94904,0
94906,1
94907,0
94915,0
94917,1
94918,1
94921,0
94922,0
94923,0
94928,1
94930,1
94931,1
94932,0
94934,1
94935,1
94937,0
94940,1
94942,0
94947,1
94950,1
94951,1
94952,0
94953,1
94954,0
94955,1
94956,0
94957,1
94959,1
94961,1
94962,0
94964,1
94965,1
94968,0
94969,1
94970,1
94972,0
94973,0
94975,0
94978,0
94980,0
94981,0
94984,1
94986,1
94987,1
94989,0
94990,1
94991,1
94992,1
94993,1
94996,0
94998,1
95000,0
95003,0
95005,0
95006,0
95008,1
95009,0
95010,1
95011,1
95013,1
95014,1
95017,1
95018,0
95020,1
95027,1
95028,1
95030,1
95031,1
95032,0
95033,1
95036,1
95037,0
95041,0
95043,1
95044,1
95046,1
95047,1
95048,1
95051,0
95053,0
95054,1
95055,1
95056,1
95057,1
95061,1
95065,1
95066,1
95067,1
95068,1
95070,0
95073,0
95074,1
95075,1
95076,0
95077,0
95078,1
95081,0
95083,0
95085,0
95088,0
95089,1
95091,1
95092,0
95094,1
95095,1
95102,1
95103,0
95107,0
95108,1
95109,0
95112,1
95113,1
95115,0
95116,1
95118,1
95119,1
95120,1
95121,0
95124,0
95125,0
95126,1
95127,0
95128,1
95129,1
95134,1
95135,0
95141,1
95142,1
95144,1
95145,0
95148,0
95152,1
95153,1
95155,0
95157,1
95158,1
95159,0
95160,1
95162,1
95163,1
95164,0
95166,1
95168,0
95170,1
95173,0
95175,0
95177,0
95180,0
95182,1
95183,1
95187,1
95189,1
95190,0
95192,0
95193,1
95195,1
95197,0
95199,1
95201,0
95207,0
95208,0
95209,1
95210,1
95211,0
95214,1
95216,1
95219,0
95224,0
95225,0
95226,1
95227,1
95229,1
95230,1
95231,0
95233,0
95234,0
95235,1
95238,0
95239,1
95240,1
95244,0
95250,1
95256,1
95259,1
95260,1
95263,1
95267,1
95270,1
95271,1
95272,0
95273,1
95274,0
95275,1
95276,1
95277,1
95278,1
95279,1
95280,1
95282,1
95284,0
95286,0
95290,0
95291,0
95293,1
95297,0
95298,1
95301,1
95302,1
95303,1
95304,1
95305,1
95306,1
95307,1
95308,1
95311,1
95313,0
95314,1
95316,1
95317,0
95318,0
95320,1
95322,1
95325,0
95327,0
95330,0
95332,1
95336,0
95341,1
95342,1
95344,0
95345,1
95346,0
95347,1
95348,0
95349,1
95352,0
95353,1
95357,1
95358,0
95360,1
95364,1
95365,1
95368,1
95369,0
95370,0
95372,0
95374,1
95375,0
95376,1
95379,1
95380,0
95381,0
95387,0
95389,1
95391,0
95392,0
95393,0
95394,0
95396,1
95398,1
95401,0
95403,0
95407,1
95408,0
95409,0
95410,1
95412,0
95413,1
95417,1
95418,1
95419,1
95421,1
95425,0
95429,1
95430,0
95432,1
95435,1
95436,0
95437,0
95438,1
95439,1
95440,1
95441,0
95442,1
95443,1
95444,0
95445,1
95450,1
95451,1
95453,1
95454,1
95457,1
95459,1
95460,0
95461,1
95462,0
95464,1
95465,1
95466,0
95471,1
95475,0
95478,1
95479,0
95483,1
95484,1
95487,0
95488,0
95489,1
95490,1
95491,1
95492,0
95495,0
95497,0
95500,1
95501,0
95503,0
95504,0
95506,0
95507,0
95508,0
95512,1
95513,1
95515,1
95516,1
95519,0
95520,0
95522,1
95523,0
95524,1
95527,1
95528,0
95531,1
95533,1
95535,1
95536,0
95537,1
95539,0
95546,1
95548,1
95552,0
95554,0
95555,1
95559,0
95560,1
95561,1
95562,0
95563,0
95564,1
95565,1
95566,1
95569,1
95571,0
95572,0
95573,1
95574,1
95576,0
95577,0
95578,0
95579,1
95580,0
95582,1
95584,1
95585,1
95588,0
95589,0
95590,1
95591,1
95592,0
95593,1
95594,0
95595,1
95599,0
95600,1
95601,0
95603,1
95605,0
95607,1
95608,1
95609,1
95610,0
95611,0
95612,1
95613,1
95614,0
95615,0
95620,0
95621,0
95622,1
95624,1
95625,1
95627,1
95628,1
95629,0
95633,1
95634,1
95635,1
95636,1
95637,1
95640,1
95643,0
95644,0
95645,0
95647,1
95648,0
95649,1
95651,0
95652,1
95653,0
95654,0
95656,1
95657,1
95660,0
95661,0
95662,0
95664,1
95665,0
95666,0
95667,1
95668,0
95669,0
95670,1
95671,0
95675,1
95676,1
95677,1
95680,1
95681,0
95683,0
95684,0
95685,1
95690,1
95693,1
95697,1
95699,1
95701,0
95703,1
95704,0
95705,1
95708,0
95710,0
95712,1
95713,0
95714,1
95715,1
95717,1
95726,1
95728,1
95729,1
95732,1
95733,0
95734,1
95736,0
95737,1
95738,0
95742,1
95743,1
95747,1
95748,1
95749,1
95754,1
95756,1
95757,1
95758,0
95759,1
95761,0
95763,0
95766,1
95767,0
95769,0
95770,0
95774,0
95777,0
95778,1
95779,0
95780,0
95781,1
95783,1
95787,1
95788,0
95792,1
95793,1
95796,1
95797,1
95800,1
95801,0
95802,1
95804,1
95806,1
95808,1
95810,0
95812,1
95813,1
95814,1
95815,1
95816,1
95817,1
95820,1
95821,0
95822,1
95824,1
95825,0
95828,0
95831,0
95832,0
95833,1
95834,0
95835,0
95837,1
95840,1
95841,0
95845,1
95847,1
95848,0
95849,0
95850,1
95851,0
95853,1
95855,1
95856,1
95858,1
95860,1
95862,0
95863,0
95864,1
95866,0
95867,1
95871,0
95872,1
95873,1
95874,0
95877,1
95881,0
95882,0
95883,1
95884,0
95885,0
95886,0
95887,1
95888,0
95889,0
95890,1
95891,1
95892,1
95893,1
95894,1
95895,0
95896,0
95898,1
95901,1
95902,1
95903,1
95904,1
95905,1
95909,1
95910,0
95911,1
95914,0
95915,1
95916,0
95917,1
95918,1
95921,1
95923,1
95924,1
95925,0
95927,0
95928,1
95931,0
95932,0
95933,1
95938,1
95939,1
95940,0
95942,0
95943,1
95944,1
95947,0
95949,0
95951,1
95952,0
95953,1
95954,0
95957,0
95958,0
95960,0
95966,1
95967,1
95968,0
95969,1
95970,1
95971,1
95972,0
95973,0
95974,1
95975,1
95977,0
95978,1
95979,0
95980,1
95981,0
95984,1
95987,0
95989,1
95990,1
95992,0
95994,1
95995,0
95997,0
96001,1
96002,1
96004,0
96006,1
96009,1
96010,1
96011,1
96013,1
96015,1
96019,1
96021,1
96022,0
96023,1
96024,0
96025,0
96026,0
96028,0
96029,0
96030,0
96031,1
96033,1
96034,0
96036,0
96037,1
96040,1
96041,1
96043,0
96046,1
96048,0
96050,1
96051,1
96052,0
96053,1
96054,0
96057,1
96058,0
96059,1
96063,1
96064,0
96066,1
96068,1
96069,0
96070,0
96071,0
96072,1
96073,0
96074,0
96075,1
96077,1
96078,0
96082,1
96084,1
96085,1
96091,1
96095,0
96096,0
96097,0
96099,1
96100,1
96101,0
96102,0
96103,0
96105,1
96107,1
96108,0
96110,1
96112,0
96113,0
96114,1
96115,0
96116,1
96117,1
96118,1
96121,0
96122,1
96124,1
96126,1
96129,1
96130,1
96131,0
96139,0
96144,0
96147,1
96148,1
96149,1
96150,0
96151,1
96153,1
96155,1
96156,1
96157,0
96160,1
96161,0
96163,1
96164,0
96165,1
96166,1
96170,0
96172,1
96175,1
96176,0
96178,0
96179,1
96180,0
96181,1
96190,0
96193,0
96194,1
96195,0
96196,1
96197,0
96198,0
96200,0
96202,0
96203,1
96210,1
96211,1
96212,0
96213,0
96215,1
96216,0
96217,1
96218,1
96219,1
96220,0
96223,0
96224,1
96225,1
96229,0
96231,0
96232,1
96233,1
96235,1
96239,1
96241,1
96244,1
96246,0
96250,0
96251,1
96253,1
96259,0
96260,1
96261,1
96263,1
96264,0
96265,1
96266,0
96267,0
96269,1
96270,1
96271,0
96273,0
96274,0
96275,1
96280,1
96281,1
96282,1
96283,1
96288,1
96289,1
96295,0
96297,1
96298,1
96299,1
96300,0
96302,1
96304,0
96306,0
96307,1
96309,1
96310,1
96312,0
96316,1
96318,0
96320,0
96321,0
96322,1
96325,0
96329,1
96331,1
96332,1
96334,1
96335,0
96337,1
96338,0
96339,0
96341,0
96343,0
96344,0
96346,1
96348,1
96349,0
96350,1
96351,1
96352,1
96353,0
96354,1
96356,0
96357,1
96358,1
96361,0
96362,0
96364,0
96365,1
96366,1
96367,0
96368,0
96369,0
96371,0
96372,1
96375,0
96376,1
96380,0
96381,0
96382,1
96383,0
96384,1
96387,1
96388,0
96392,1
96393,1
96397,0
96399,1
96400,0
96401,0
96402,1
96403,0
96404,0
96405,0
96406,1
96407,0
96410,0
96412,1
96413,0
96414,0
96415,0
96416,1
96417,1
96419,0
96421,1
96422,1
96423,1
96424,1
96426,0
96427,0
96429,1
96430,1
96431,1
96432,0
96436,1
96437,0
96438,1
96439,1
96440,1
96442,0
96448,0
96449,1
96451,0
96454,1
96455,0
96456,0
96459,1
96460,1
96461,0
96463,0
96465,1
96466,0
96467,1
96472,1
96473,0
96474,0
96475,0
96478,1
96479,1
96480,1
96481,1
96483,1
96484,1
96485,0
96486,1
96487,1
96488,1
96492,1
96495,0
96500,1
96501,1
96502,0
96507,0
96508,1
96511,1
96513,0
96514,0
96519,1
96520,1
96521,1
96522,1
96523,1
96526,0
96527,1
96529,1
96530,1
96531,1
96533,1
96534,0
96536,1
96538,1
96539,1
96540,1
96541,1
96542,0
96543,0
96547,0
96548,0
96549,0
96550,0
96551,1
96552,1
96553,1
96556,0
96560,0
96564,0
96565,0
96567,1
96568,1
96569,1
96570,0
96572,0
96574,1
96575,1
96578,1
96579,1
96584,0
96586,1
96587,0
96591,1
96595,1
96596,0
96597,1
96598,1
96599,0
96600,1
96602,0
96604,0
96605,1
96606,0
96607,1
96608,1
96609,1
96610,1
96611,1
96612,0
96614,0
96617,1
96618,0
96622,1
96623,0
96624,0
96626,1
96627,1
96629,1
96630,1
96631,0
96632,0
96633,0
96638,1
96642,1
96644,0
96647,0
96648,1
96650,1
96651,0
96653,0
96654,1
96658,0
96659,1
96660,0
96662,0
96663,1
96665,1
96667,1
96668,1
96669,0
96671,1
96672,1
96673,1
96675,0
96679,0
96680,0
96681,1
96682,0
96685,1
96686,1
96688,1
96690,1
96691,0
96692,1
96694,1
96696,1
96698,1
96699,1
96700,1
96702,1
96705,1
96707,1
96709,0
96710,1
96714,0
96716,0
96717,1
96718,1
96720,1
96721,1
96722,0
96724,1
96725,1
96726,0
96727,0
96728,0
96729,1
96730,1
96731,0
96732,0
96734,0
96735,1
96736,1
96740,0
96741,1
96742,0
96745,0
96746,1
96747,1
96748,1
96749,1
96752,0
96753,0
96754,1
96755,1
96756,0
96758,1
96759,1
96763,0
96764,1
96765,1
96766,0
96769,0
96770,1
96771,0
96775,1
96776,1
96777,1
96778,0
96780,1
96781,1
96783,0
96784,1
96785,1
96787,1
96788,1
96789,0
96791,1
96793,1
96794,1
96795,1
96799,1
96800,1
96802,0
96803,1
96805,0
96807,0
96809,1
96810,0
96811,0
96812,0
96813,0
96814,1
96815,1
96816,0
96817,0
96818,0
96820,1
96823,1
96824,1
96825,0
96826,0
96827,1
96828,1
96830,1
96831,1
96832,1
96833,1
96834,0
96837,1
96838,0
96842,1
96843,0
96845,1
96846,1
96847,1
96848,1
96851,0
96852,0
96853,1
96855,1
96858,1
96859,0
96860,1
96864,1
96865,1
96866,1
96869,1
96870,1
96871,1
96872,1
96873,1
96874,1
96875,0
96877,0
96879,0
96880,1
96881,1
96883,0
96884,0
96885,1
96886,1
96887,1
96891,1
96894,1
96895,0
96896,0
96897,0
96898,0
96899,0
96902,0
96903,0
96904,1
96905,0
96906,1
96912,0
96914,1
96915,0
96916,0
96919,1
96920,0
96921,1
96922,0
96923,0
96924,1
96925,0
96926,0
96927,0
96928,1
96929,1
96930,1
96931,0
96937,0
96938,1
96939,0
96941,1
96942,1
96943,1
96946,1
96947,1
96948,1
96950,0
96952,1
96953,1
96954,0
96955,1
96956,1
96957,0
96960,1
96961,0
96963,0
96964,1
96965,1
96967,1
96968,0
96969,0
96970,0
96971,1
96972,0
96973,1
96977,1
96978,0
96980,0
96983,1
96984,0
96985,0
96986,1
96987,1
96988,0
96989,0
96990,0
96991,1
96994,1
96995,1
96996,0
96998,0
96999,0
97001,1
97002,1
97003,1
97005,0
97006,0
97009,1
97010,1
97011,1
97012,1
97016,1
97017,0
97018,0
97020,0
97023,1
97024,1
97026,0
97030,1
97033,0
97038,0
97039,0
97040,1
97041,1
97042,0
97044,1
97046,1
97047,0
97048,0
97049,1
97050,1
97051,1
97056,1
97057,0
97060,0
97061,1
97062,0
97064,1
97065,0
97066,1
97068,1
97069,1
97070,0
97072,1
97076,0
97078,1
97079,1
97082,1
97084,1
97085,1
97086,0
97087,0
97091,1
97092,1
97093,0
97094,0
97095,1
97096,1
97098,0
97105,1
97106,0
97109,1
97110,0
97111,0
97114,1
97115,1
97116,0
97117,1
97121,1
97123,1
97124,1
97127,1
97128,0
97133,1
97134,0
97135,1
97136,0
97139,1
97140,0
97145,1
97146,1
97150,1
97153,0
97154,1
97155,1
97156,1
97158,0
97165,0
97166,0
97167,1
97169,0
97174,1
97175,1
97176,0
97177,1
97178,1
97179,0
97181,0
97183,0
97184,1
97185,0
97186,0
97189,0
97190,0
97196,1
97198,1
97200,1
97201,1
97202,0
97203,0
97204,0
97205,0
97207,0
97208,0
97209,1
97210,0
97211,1
97214,0
97217,0
97218,0
97219,0
97222,0
97223,0
97226,1
97227,1
97231,1
97233,1
97234,1
97235,0
97239,1
97240,1
97242,0
97243,0
97246,1
97247,1
97248,0
97249,0
97250,0
97253,1
97256,0
97257,1
97258,1
97260,0
97262,0
97263,1
97264,0
97265,0
97271,0
97272,0
97273,1
97274,0
97276,1
97278,1
97279,0
97280,0
97281,0
97282,1
97283,1
97284,1
97285,1
97286,1
97289,0
97291,0
97292,0
97293,0
97295,0
97296,1
97298,1
97300,1
97303,0
97305,0
97309,1
97312,1
97313,1
97314,1
97315,0
97317,0
97318,1
97319,1
97320,1
97321,0
97325,1
97326,1
97328,0
97329,1
97331,0
97333,1
97338,1
97339,1
97340,0
97344,1
97345,0
97347,1
97350,0
97351,1
97352,1
97353,1
97354,1
97355,0
97356,1
97359,1
97360,1
97361,1
97362,0
97363,1
97365,1
97368,1
97369,1
97370,1
97371,0
97374,1
97375,1
97378,0
97379,1
97380,1
97381,1
97382,0
97385,0
97389,1
97393,1
97395,0
97396,1
97398,0
97399,0
97400,0
97401,1
97402,1
97403,1
97404,0
97407,0
97411,0
97413,0
97417,1
97419,0
97420,1
97423,1
97425,1
97427,1
97428,1
97429,0
97430,1
97431,0
97432,0
97433,1
97434,1
97436,1
97438,1
97439,1
97440,1
97442,1
97443,0
97446,1
97447,1
97448,0
97449,0
97450,1
97452,1
97453,0
97454,0
97456,0
97457,1
97459,0
97462,0
97464,1
97465,0
97466,0
97467,0
97468,0
97473,1
97474,0
97475,1
97477,0
97481,1
97482,1
97483,1
97484,1
97485,0
97490,1
97491,1
97493,1
97496,1
97498,1
97499,1
97500,0
97503,1
97504,1
97506,0
97507,1
97508,1
97509,0
97512,1
97513,1
97514,1
97515,1
97520,0
97523,0
97524,1
97525,0
97528,1
97530,1
97532,1
97533,1
97534,1
97537,1
97539,0
97540,0
97541,1
97542,0
97544,1
97546,0
97548,1
97549,0
97550,1
97553,1
97554,1
97555,0
97556,0
97557,1
97558,0
97559,1
97560,1
97561,1
97562,1
97563,1
97564,1
97565,0
97567,0
97568,0
97569,0
97571,1
97572,1
97573,1
97575,0
97577,1
97579,0
97580,1
97581,1
97582,1
97585,0
97586,1
97587,0
97592,0
97593,1
97595,1
97597,1
97598,1
97599,1
97600,1
97601,1
97602,0
97604,0
97605,1
97606,1
97607,0
97609,0
97610,1
97613,1
97615,0
97618,1
97619,1
97620,1
97623,1
97625,1
97626,1
97628,1
97630,1
97631,1
97634,0
97636,0
97637,1
97639,0
97641,0
